custid,flag,t-5,t-4,t-3,t-2,t-1,t,t+1,t+2,t+3,t+4,t+5,t+6,t+7,t+8,t+9,t+10
10154,T,502.86,309.68,253.82,352.44,307.23,317.6977778,344.4214815,336.5876543,344.417572,359.8949246,379.6153635,364.4797135,352.1571574,342.1957385,335.3518237,328.6447872
10155,T,294.03,133.32,379.17,265.2533333,259.27,314.3407407,293.2092593,304.6755556,317.7310014,323.0761043,350.2849154,342.8123762,324.4673911,307.8295138,301.6729235,295.639465
10156,T,401,174.24,224.4,260.3533333,224.9666667,247.1777778,252.5703704,248.420535,259.6437586,281.1381802,291.1764182,278.1299507,266.2180604,251.8474137,246.8104655,241.8742561
10157,T,273.36,106.05,270.27,211.0266667,201.7333333,235.5648148,226.7745679,230.5511111,242.7626337,243.3705853,269.8127191,259.97098,246.188646,233.4411401,228.7723173,224.1968709
10158,T,186.66,276.21,153,209.1,208.0866667,197.7155556,212.6055556,215.7569136,219.8667901,226.8292867,242.1831321,235.5922786,222.1996906,215.9948605,211.6749633,207.4414641
10159,T,219,402,402,347.82,389.3,386.1355556,391.4614815,404.0666667,412.504321,444.6452675,453.9616095,434.5625377,427.0557105,401.3544399,393.3273511,385.4608041
10160,T,127.5,46.46,316.13,159.72,173.4444444,222.4037037,192.7462963,204.3479835,220.4433471,215.2166895,231.3044353,224.2803394,213.3257435,208.1823015,204.0186554,199.9382823
10161,T,442,420.42,36.26,302.6666667,261.3466667,208.5611111,267.6565432,257.006749,251.8713306,279.733786,288.577947,276.3870182,271.3736304,253.7350465,248.6603456,243.6871386
10162,T,215,99.99,125.73,150.62,123.97,138.6281481,143.5187654,140.4958436,146.6651578,156.0123045,163.1719387,159.7343698,146.3425105,144.9012332,142.0032085,139.1631443
10163,T,289.1,35.64,284.13,210.12,178.0966667,232.0355556,213.9237037,216.4533333,231.3779012,227.9883676,244.9717421,246.4610882,235.0172204,225.0930583,220.5911971,216.1793732
10164,T,274,288.66,69.3,206.91,187.3333333,160.1077778,193.1222222,191.3690123,192.2436214,208.9150343,213.1993233,205.8888676,194.7244414,188.8787014,185.1011274,181.3991048
10165,T,408,437,294,369.46,373.0266667,357.1811111,382.5888889,392.5749383,396.3841975,414.6262689,438.3085688,416.407822,402.7468333,395.2068875,387.3027498,379.5566948
10166,T,240.72,11.76,238,162,134.5866667,186.2755556,170.6451852,172.9197531,180.661893,182.2570645,197.5083493,193.9407987,186.3601788,175.2911568,171.7853337,168.349627
10167,T,305,357,232.56,302.6,290.95,283.7659259,305.0706173,307.6355556,307.1990809,327.5522862,351.9573967,326.0245034,326.6629638,309.3387044,303.1519303,297.0888917
10168,T,358.55,46,417,275.3933333,250.1266667,324.0948148,290.3314815,297.2310288,320.39107,325.9340101,341.7863634,335.1539318,322.0402794,308.4657482,302.2964333,296.2505046
10169,T,178.5,340,21.56,179,180.3333333,130.9244444,171.877037,167.4880247,163.4563786,180.6799451,188.9633196,178.6137586,170.9579896,167.2446057,163.8997136,160.6217193
10170,T,182.81,234.6,476.28,296.01,341.7166667,389.4222222,357.4948148,378.0133333,389.2958848,392.1766529,434.4036946,413.5073586,387.6913687,374.5096401,367.0194473,359.6790584
10171,T,213.64,72,343,217.6,207.5422222,266.1214815,239.2185185,253.5976955,263.5805213,277.7080201,286.9623716,278.5593741,258.3718166,258.927458,253.7489088,248.6739307
10172,T,167.66,323,350.88,274.89,314.8888889,321.5507407,319.6750617,337.41107,341.6272428,364.498578,378.6862734,365.7062922,340.9522461,328.973432,322.3939633,315.946084
10173,T,130.29,454.72,105.93,233.3333333,268.1111111,210.9274074,246.4907407,251.6921811,248.9338683,273.0693736,283.2713809,265.2461434,255.4395372,248.0717208,243.1102864,238.2480806
10174,T,130.68,233,151.98,174.76,186.2888889,173.307037,186.9065432,189.8577778,193.6601372,197.1413397,211.0104633,208.7044048,198.6527948,191.6075288,187.7753782,184.0198706
10175,T,491.04,89,47.47,206.4533333,115.5555556,130.6277778,157.7203704,140.4622222,149.7297119,164.6797851,161.3342478,156.2938983,156.6834053,147.7311094,144.7764872,141.8809574
10176,T,394.94,324.36,189.88,306.03,264.2733333,261.1622222,294.6859259,284.8445679,288.9127984,322.6699588,322.7308459,309.5919951,294.2503633,288.3994879,282.6314981,276.9788682
10177,T,86,28.42,143.55,86.66666667,85.15111111,110.4325926,97.90925926,102.1211523,108.1198903,109.0516598,118.6501006,111.325235,108.8293204,105.2130427,103.1087818,101.0466062
10178,T,39.2,424.2,474.7,316.2,408,405.1333333,393.5222222,421.8703704,420.9876543,443.637037,463.4017833,438.8667124,419.3848499,412.5091907,404.2590069,396.1738267
10179,T,75.24,147.9,58,93.93,96.69333333,85.71888889,97.12740741,98.46666667,97.54238683,108.5909465,109.0372108,107.7123,100.9366784,96.29845975,94.37249056,92.48504075
10180,T,124.44,239.37,268.66,204.1666667,232.3688889,249.0055556,243.4580247,252.6444444,258.4853498,270.78893,279.2973022,267.2067038,257.7216268,248.6976223,243.7236698,238.8491964
10181,T,288.09,278.32,181.3,258.4,243.1855556,237.6888889,252.1685185,252.2734156,255.1691495,265.0779332,282.6185642,280.1626256,259.4617572,256.8114748,251.6752453,246.6417404
10182,T,444.51,117.3,196.98,257.55,194.14,221.9077778,235.6774074,225.3733333,236.2736626,255.3472291,257.3471376,250.4015775,241.5486232,234.8360192,230.1392989,225.5365129
10183,T,223.38,284.2,266.64,252.5133333,273.2611111,277.2777778,279.9446914,287.5422222,288.6376818,302.155775,329.0534004,307.484983,299.6337501,286.4165463,280.6882153,275.074451
10184,T,419.15,485,470.22,444.5933333,471.2211111,478.8237037,483.2203704,499.3822222,502.4929904,548.8294147,572.2992166,548.8817716,507.4586005,493.6633366,483.7900699,474.1142685
10185,T,481.18,278.46,16.83,262.9366667,183.4444444,161.2722222,211.0708642,191.2305761,194.8599451,218.2956836,221.7533836,207.931136,207.5154651,197.3365419,193.3898111,189.5220149
10186,T,232.56,395.76,141.12,255.8666667,261.7777778,230.6888889,262.0839506,263.9325103,259.1533608,286.6599543,287.44984,284.0237322,263.6728073,263.2371466,257.9724036,252.8129555
10187,T,175.42,129.36,176.22,159.74,154.5133333,171.2088889,173.657037,175.0266667,178.2441564,188.6487791,200.1688615,189.0389819,183.9383148,179.1096344,175.5274417,172.0168929
10188,T,270.3,288.09,357,304.3333333,311.0955556,342.5722222,331.812963,342.2987243,349.5909602,382.6573388,383.8048468,370.9850673,357.8523951,342.1015244,335.259494,328.5543041
10189,T,388.62,462,342.54,404.26,397.43,400.3222222,420.5232099,419.3387243,427.5982167,465.5451943,476.5504832,468.2221003,429.738717,425.634752,417.122057,408.7796159
10190,T,434.3,179.34,399,330.5866667,312.5733333,361.4962963,353.5887654,357.6994239,372.299177,371.1030636,401.2808886,389.3696754,368.4362739,365.3306299,358.0240173,350.863537
10191,T,359.37,234.63,63.36,225.76,177.5933333,157.7425926,193.8360494,181.9440329,187.2397942,194.726877,213.5787228,200.2301966,194.308465,186.7367262,183.0019916,179.3419518
10192,T,358.02,237.16,141.57,245.3333333,210.1111111,205.4659259,231.4071605,228.1374486,227.8428944,241.9229081,254.3192791,250.4650429,232.0520127,227.3804725,222.832863,218.3762058
10193,T,495.72,57.42,446,336.6,283.56,365.3866667,342.1622222,341.68,368.6597531,386.1234568,396.5931687,386.1008596,361.6321414,355.5837322,348.4720575,341.5026164
10194,T,197.01,219.78,210.87,215.56,213.29,221.7896296,226.1464198,228.9976132,239.1653224,245.6793324,256.4764518,254.2256678,235.0331843,232.9082652,228.2500999,223.6850979
10195,T,379.17,298.98,378.28,360.57,348.3333333,374.6911111,381.3162963,381.0917284,394.6465021,403.523155,428.8120713,429.2852309,407.4288645,389.6658534,381.8725364,374.2350856
10196,T,423.3,477.26,224.4,366.52,353.1266667,330.8355556,375.3718519,373.9641975,367.6978189,398.7456241,413.0819387,408.9894833,389.8651151,375.5405663,368.029755,360.6691599
10197,T,28.28,179,455,222.8733333,290.5866667,332.9925926,289.0092593,316.9155556,325.9198903,328.6916598,362.9302911,336.299309,331.9094488,315.4566743,309.1475408,302.96459
10198,T,212,57.57,502.98,253.11,272.9244444,358.3611111,309.2960494,327.210823,344.3040329,344.7849337,364.076086,362.3127699,335.8394676,333.8204209,327.1440125,320.6011322
10199,T,82.17,340,145.86,192.44,221.65,192.5925926,213.1941975,221.0232922,217.2661317,237.1098125,245.0819524,233.7347213,222.7253786,214.6305014,210.3378914,206.1311336
10200,T,469.65,14.28,415.14,289.4266667,238.7777778,323.1148148,302.387284,303.4147325,320.71262,326.8008688,355.8723899,344.1718031,313.7502193,314.1362473,307.8535224,301.6964519
10201,T,386.83,321.3,466.48,395.2466667,401.9933333,433.0959259,430.1135802,433.9092181,446.1658573,470.5054412,500.3874714,488.7014784,455.3466226,439.4267276,430.6381931,422.0254292
10202,T,436.59,471.67,333.54,407.55,397.87,391.5907407,421.7883951,428.7288477,437.3331139,452.9922039,475.0102957,455.0883971,432.2245914,427.9410933,419.3822714,410.994626
10203,T,402.99,266.56,437,369.3333333,366.6333333,404.1362963,394.8041975,403.3777778,423.5643347,434.666374,465.5756805,451.3436366,412.9753273,413.2392262,404.9744417,396.8749528
10204,T,148.92,388.85,489.85,331.8933333,402.8888889,421.1174074,406.477284,430.2755556,432.6298217,471.5122085,495.0992608,474.3657369,453.9858948,434.9233286,426.2248621,417.7003648
10205,T,144.06,216.58,254.52,204.6,228.8211111,239.8277778,233.7758025,240.930535,249.4241564,256.9937128,278.317159,262.3251395,248.6887055,242.1729797,237.3295201,232.5829297
10206,T,57,128.27,233.58,139.0433333,161.2644444,184.157037,170.9490123,182.1735391,183.1095336,188.0572565,206.7016308,199.8591068,184.3364513,178.0883013,174.5265353,171.0360046
10207,T,67.32,142.41,181,126.7466667,148.94,158.2003704,153.1241975,162.9527572,164.1006859,165.4378784,183.021038,170.8487629,163.1938458,160.459119,157.2499367,154.1049379
10208,T,408.04,104.94,70,195.2666667,121.88,133.9674074,157.3249383,144.1244444,149.2148697,160.5256973,168.0715043,162.4960057,153.1576304,149.8138968,146.8176189,143.8812665
10209,T,155.04,408.04,221.19,263.5,296.7155556,264.7481481,288.5961728,295.3911111,296.0974486,305.0927663,324.1033379,320.0442214,302.0357899,291.1340344,285.3113538,279.6051267
10210,T,53.04,285.18,139.59,158.1066667,193.8222222,175.0388889,187.5406173,196.1102881,193.1004115,206.3699177,213.8741853,203.8137032,197.4341743,188.5830439,184.811383,181.1151553
10211,T,214,234.63,238.36,226.71,234,239.99,243.6,249.31,253.6066667,262.7877778,283.9437037,276.858642,267.5477366,255.9499314,250.8309328,245.8143141
10212,T,390,176.22,26.26,201.96,136.68,125.3,160.9755556,146.7059259,150.9649383,156.7354733,170.5521262,157.616781,157.1080201,146.7019306,143.767892,140.8925341
10213,T,380.77,232.65,79,228.03,185.0733333,168.5003704,205.2154321,191.4683539,199.4813717,206.730064,221.3990626,207.4042499,204.6421408,194.9219997,191.0235597,187.2030885
10214,T,396.99,199,109.76,239.7066667,186.4333333,184.4651852,213.1017284,203.2154733,206.421262,217.8359122,229.8382564,223.0718569,216.0376355,202.2095479,198.165357,194.2020498
10215,T,103.88,59.16,365.31,177.6666667,197.5244444,259.3837037,224.2112346,237.7822222,249.0104252,258.0601189,277.1820226,266.7254992,249.6214761,243.8043038,238.9282177,234.1496533
10216,T,414.12,140.76,298,286.28,234.1111111,280.6940741,279.8661728,276.5707819,288.857476,294.0033288,327.4946654,310.5388548,299.3135457,286.2049316,280.480833,274.8712163
10217,T,493,248,185.13,306.24,243.1488889,258.0740741,281.9574074,275.3244444,280.3512894,299.2545039,311.5162612,302.2015546,297.4531313,281.3647082,275.737414,270.2226657
10218,T,165.62,488,449.45,371.0066667,442.1133333,431.8696296,429.6664198,447.2776132,462.4186557,473.8904435,497.1875629,483.317412,462.7442104,446.6085292,437.6763586,428.9228314
10219,T,402,251.49,186.85,281.4533333,235.18,243.0903704,267.4867901,262.0665021,270.3517147,273.205743,295.1371712,286.0457166,267.0290471,264.1727697,258.8893143,253.711528
10220,T,378,341.38,241.56,326.4,297.66,296.8688889,321.1407407,318.0938272,325.7720165,334.6572291,362.8448468,350.999372,339.5953605,318.4182936,312.0499277,305.8089292
10221,T,264.18,413.1,157.56,273.3333333,272.5488889,242.8892593,280.7891358,282.0722634,280.0960905,304.2592501,312.7134644,293.8281258,282.2130857,274.0564537,268.5753247,263.2038182
10222,T,357.39,321.18,404.91,355.4133333,370.4866667,397.2111111,390.1454321,399.4488889,413.0006996,414.3979515,455.8916918,437.6677133,411.2722659,396.6361773,388.7034538,380.9293847
10223,T,228,38.22,351,201.88,202.64,264.4833333,234.1714815,243.2180247,252.1084774,267.067668,271.5418381,265.9814266,250.8770309,244.6685139,239.7751437,234.9796408
10224,T,320.46,170.28,43.43,184.28,129.2511111,124.4444444,152.3128395,140.561893,145.6231687,151.6665386,159.1899406,155.7140832,152.4422425,146.4717867,143.542351,140.671504
10225,T,456.39,91.14,211,255,184.47,226.1422222,232.7681481,226.4912346,238.5860494,239.8013717,256.8591541,252.2568785,243.2629569,230.2005121,225.5965019,221.0845718
10226,T,133.32,392.04,170.52,236.34,268,232.0933333,259.4155556,264.88,261.4469136,280.4813169,289.8930041,278.8062917,265.364731,260.340631,255.1338184,250.031142
10227,T,212.16,448.44,351,341.02,368.9155556,368.082963,372.6462963,394.3153498,392.5475995,418.6727572,444.9362292,418.6731733,404.7282664,390.5202827,382.709877,375.0556795
10228,T,194,151.5,392,240.4266667,262.4444444,308.9237037,282.6962963,296.6057613,307.5115775,317.6134888,339.7732541,326.355519,308.4411208,297.9286214,291.970049,286.130648
10229,T,34.68,38.22,396.93,155.3333333,197.7355556,255.4781481,211.6990123,231.6711111,245.0374486,237.059497,267.3956714,250.5818056,244.4618788,232.5962567,227.9443315,223.3854449
10230,T,103.02,302.82,46.46,152.3333333,170.8022222,126.1559259,155.3740741,156.7792181,154.2823868,169.0615226,172.0051212,166.4628304,164.8757117,153.0041893,149.9441056,146.9452234
10231,T,229.32,365.54,328.44,303.4733333,331.54,338.2944444,341.5817284,349.2911523,355.9865569,375.9604024,392.9145344,379.2557705,363.2446653,353.5954844,346.5235747,339.5931032
10232,T,96.9,291.72,444.92,272.7666667,336.05,367.977037,347.7632099,364.4120576,375.0426612,382.4822497,413.5924585,402.8026363,371.4372081,368.8451041,361.468202,354.238838
10233,T,147.51,75.48,296.01,170.52,178.6866667,227.1822222,203.0881481,211.2787654,224.772716,230.7034568,246.8166987,235.4989361,220.4473083,215.0000183,210.7000179,206.4860176
10234,T,454.72,430.65,373.38,422.4,418.3644444,427.6611111,441.0254321,441.4036214,461.3969822,496.2200274,511.7087456,491.1314942,454.2635438,449.9341031,440.9354211,432.1167127
10235,T,130.56,133,251.94,165.9466667,179.4488889,209.8055556,195.1316049,206.0144856,208.1556104,219.9830041,230.9835056,223.5387492,215.3802083,202.4797977,198.4302018,194.4615977
10236,T,25.25,294.98,65.34,133.28,162.5711111,125.6859259,147.4839506,153.3155556,146.0405624,160.4963695,171.2439811,164.1764365,158.4211714,149.9372107,146.9384665,143.9996972
10237,T,384,35,219.78,209.3933333,155.32,207.3944444,198.8259259,193.9430041,206.4211797,222.1295245,226.6336412,220.9770167,214.5506715,199.5905736,195.5987622,191.6867869
10238,T,323.34,474.3,86.86,292.2266667,277.31,227.2207407,275.7740741,271.5069959,267.0021536,296.9237449,300.9927755,297.3272103,281.6662203,275.7955963,270.2796844,264.8740907
10239,T,186.2,271.26,497,317.13,360.14,405.5148148,377.2351852,398.3086008,420.0844993,431.573251,465.0802088,435.2421994,415.4946407,397.6988143,389.744838,381.9499413
10240,T,308.88,394.91,33.66,245.3333333,220.88,172.1625926,226.6946914,214.7573663,214.4964609,226.16984,246.2992288,235.5429762,221.4453854,212.5961713,208.3442478,204.1773629
10241,T,178,137.36,174.24,160.0666667,155.2755556,172.562963,172.3219753,175.2977778,179.9624143,188.8800366,197.1261698,190.844161,185.7654605,177.6631024,174.1098403,170.6276435
10242,T,58.14,453.9,349,277.9933333,352.0377778,347.1611111,343.9765432,368.5500823,367.5044033,374.2976452,413.5157141,395.0015856,368.7610085,355.8219533,348.7055143,341.731404
10243,T,169.68,60.6,362.59,197.6233333,208.9866667,263.3125926,228.8092593,243.3555556,257.6783539,256.6464746,282.1414845,271.6391592,256.4836871,245.8002134,240.8842091,236.0665249
10244,T,411.07,168,136.35,231.9333333,176.2911111,193.0444444,214.1453086,201.1159671,207.8072291,217.9933791,228.6088706,229.6282884,212.6681537,210.2676512,206.0622981,201.9410522
10245,T,205.02,189.72,250.47,217.6,215.27,239.3222222,230.5462963,237.1613169,243.1208368,263.4900503,270.885929,257.7150719,255.1566419,242.0094856,237.1692959,232.4259099
10246,T,488.07,325.22,113,315.52,243.1488889,230.1859259,273.3240741,261.0447737,269.2701646,286.2968907,299.1060296,292.2276767,281.0830249,265.4288676,260.1202902,254.9178844
10247,T,124.23,314,390.66,278.8,316.9755556,336.3903704,326.2575309,341.6250206,346.4958985,374.8309556,396.7274425,367.4308103,360.6643266,339.0134032,332.2331352,325.5884725
10248,T,77.52,478.17,107,217.56,270.6666667,209.8833333,247.0114815,254.8446914,241.4506996,267.6058025,275.8960448,264.5177229,254.9193517,247.6855498,242.7318388,237.877202
10249,T,307.89,431.2,279.48,341.6666667,348.37,332.1940741,355.6259259,361.3385597,362.9371056,403.7443073,406.2062765,385.3002464,369.3084811,358.9801286,351.800526,344.7645155
10250,T,354,403.92,119.56,287.76,269.5555556,234.2296296,280.9212346,270.890535,277.4312209,300.2778967,314.7283189,294.0451395,285.3536571,269.5075509,264.1173999,258.8350519
10251,T,59.59,317.52,263.62,217.3333333,270.1111111,262.2340741,258.8574074,274.2018107,281.8451578,286.6878464,306.2878662,292.4199522,277.4556402,275.2064823,269.7023527,264.3083056
10252,T,193.05,189.88,372.69,255.68,274.6066667,305.1851852,291.1060494,298.7369547,310.7688615,316.8334705,347.0489925,324.9235259,310.0262577,307.7388022,301.5840262,295.5523457
10253,T,382.79,255.42,150.49,264.62,220.77,219.7866667,246.0377778,242.1414815,241.8319753,261.4344033,269.9860219,268.1470508,253.1046715,239.1704141,234.3870058,229.6992657
10254,T,348.84,255.53,248.46,283.1366667,262.3755556,269.8981481,283.425679,281.4804527,287.9364335,304.600663,327.4004451,306.6516547,298.7937086,285.410413,279.7022048,274.1081607
10255,T,241.74,465.61,253.51,310.0066667,349.6333333,315.5051852,343.2850617,348.1111111,350.2133745,380.2683905,398.9107987,365.7726236,357.1848221,341.0114288,334.1912002,327.5073762
10256,T,486.08,406.7,254.43,385.44,350.24,350.0388889,376.7685185,380.0376955,385.1167078,393.6566987,436.2873419,415.4928862,398.8718468,373.8120415,366.3358006,359.0090846
